username,profile_name,tweet_content,category,brand_name,hashtags,mentions,timestamp,retweets,likes
@KomalPandey,Komal Pandey,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-07-06T23:10:26.317370,40,39
@KomalPandey,Komal Pandey,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-07-04T10:30:15.591471,32,47
@Fashionista123,Fashion Guru,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-07-07T22:19:35.947981,35,94
@KomalPandey,Komal Pandey,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-07-02T15:24:32.552797,11,9
@AnkushBahuguna,Ankush Bahuguna,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-06-16T09:38:06.539643,39,30
@VintageVogue,Vintage Vogue,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-07-06T09:50:37.189295,28,63
@TrendyChic,Trendy Chic,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-06-15T18:58:06.125750,50,90
@Kushakapila,Kusha Kapila,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-01T04:42:42.273953,27,61
@TrendyChic,Trendy Chic,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-06-20T01:12:07.048977,27,53
@TrendyChic,Trendy Chic,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-17T19:37:36.899384,29,15
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-24T17:25:24.448075,13,55
@TrendyChic,Trendy Chic,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-22T23:55:27.254085,32,94
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-12T03:42:05.332469,41,42
@VintageVogue,Vintage Vogue,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-07-10T13:24:27.427867,15,18
@Fashionista123,Fashion Guru,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-07-01T11:46:01.497264,14,34
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-05T08:55:39.798172,6,57
@Kushakapila,Kusha Kapila,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-03T06:32:54.954259,8,80
@KomalPandey,Komal Pandey,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-10T06:47:38.035480,21,28
@TrendyChic,Trendy Chic,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-06T09:48:39.080438,30,28
@TrendyChic,Trendy Chic,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-12T23:31:02.378208,47,97
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-06T19:46:40.857088,31,31
@VintageVogue,Vintage Vogue,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-06-16T19:27:31.828146,8,52
@TrendyChic,Trendy Chic,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-06-23T22:30:37.661830,2,68
@Fashionista123,Fashion Guru,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-07-06T01:59:24.610329,27,61
@Fashionista123,Fashion Guru,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-28T22:49:40.332547,44,83
@Fashionista123,Fashion Guru,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-24T07:00:09.077083,22,97
@TrendyChic,Trendy Chic,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-20T01:55:51.074283,45,47
@VintageVogue,Vintage Vogue,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-11T07:36:13.613763,28,25
@KomalPandey,Komal Pandey,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-19T04:35:48.129824,27,30
@EcoFashion,Eco Fashion,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-06-17T15:48:11.986399,32,55
@TrendyChic,Trendy Chic,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-06-23T00:32:23.576095,47,54
@Fashionista123,Fashion Guru,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-12T04:18:22.059320,19,45
@KomalPandey,Komal Pandey,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-27T01:20:40.487379,50,95
@AnkushBahuguna,Ankush Bahuguna,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-07-03T00:18:33.002301,46,28
@TrendyChic,Trendy Chic,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-06-19T20:50:49.756843,46,82
@VintageVogue,Vintage Vogue,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-04T21:31:51.114248,19,47
@Fashionista123,Fashion Guru,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-07-07T13:09:32.660692,23,86
@Kushakapila,Kusha Kapila,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-14T20:24:47.518646,32,61
@Kushakapila,Kusha Kapila,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-06-23T02:05:58.272389,35,64
@VintageVogue,Vintage Vogue,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-06-27T18:13:09.604769,30,47
@TrendyChic,Trendy Chic,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-07-13T13:55:27.786388,3,58
@KomalPandey,Komal Pandey,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-06-28T07:02:34.347900,23,45
@Kushakapila,Kusha Kapila,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-07-01T10:49:02.118400,19,71
@KomalPandey,Komal Pandey,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-06-15T10:13:06.008143,23,36
@TrendyChic,Trendy Chic,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-07T22:50:59.459128,30,14
@KomalPandey,Komal Pandey,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-07-13T13:17:53.365618,9,45
@Fashionista123,Fashion Guru,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-07-05T20:15:18.174003,40,27
@EcoFashion,Eco Fashion,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-09T05:59:32.637300,49,41
@VintageVogue,Vintage Vogue,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-15T17:59:36.879495,24,77
@Fashionista123,Fashion Guru,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-07-08T03:41:28.603865,16,20
@Kushakapila,Kusha Kapila,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-06-24T02:21:09.612926,10,20
@Kushakapila,Kusha Kapila,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-26T05:45:15.117472,29,13
@TrendyChic,Trendy Chic,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-22T12:16:53.458719,25,83
@Kushakapila,Kusha Kapila,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-06-20T17:15:31.567284,49,63
@TrendyChic,Trendy Chic,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-26T06:40:09.608295,26,33
@KomalPandey,Komal Pandey,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-07-03T13:50:12.878491,24,10
@TrendyChic,Trendy Chic,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-23T05:48:01.002231,8,100
@EcoFashion,Eco Fashion,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-07-12T20:26:33.908436,36,88
@VintageVogue,Vintage Vogue,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-06-22T03:45:41.811967,1,9
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-11T10:15:28.113151,28,78
@VintageVogue,Vintage Vogue,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-06-24T03:33:34.215288,48,61
@TrendyChic,Trendy Chic,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-07T15:51:45.752955,6,60
@Fashionista123,Fashion Guru,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-28T13:35:52.518063,32,82
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-07-14T08:41:29.482468,3,20
@EcoFashion,Eco Fashion,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-25T08:38:53.848337,41,85
@VintageVogue,Vintage Vogue,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-06-19T05:50:49.583399,46,79
@VintageVogue,Vintage Vogue,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-08T01:23:52.977382,35,69
@KomalPandey,Komal Pandey,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-26T22:08:29.966205,47,26
@KomalPandey,Komal Pandey,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-06-16T15:46:04.883504,11,49
@TrendyChic,Trendy Chic,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-04T08:23:03.949949,4,54
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-06-25T11:19:57.347405,33,29
@Fashionista123,Fashion Guru,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-06-16T05:41:37.591874,6,85
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-20T03:01:38.692862,17,46
@TrendyChic,Trendy Chic,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-29T17:43:49.555620,20,64
@VintageVogue,Vintage Vogue,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-06-21T13:40:25.444413,28,63
@VintageVogue,Vintage Vogue,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-07-02T19:20:41.012950,42,35
